model,fold,epoch,loss,val_auc
swinv2_small_window8_256,4,1,0.006436587063257818,0.8756807149355059
swinv2_small_window8_256,4,2,0.006278614793669073,0.8564678256467575
swinv2_small_window8_256,4,3,0.006427016859829621,0.7207834518293157
swinv2_small_window8_256,4,4,0.006489480804614151,0.6908269825000188
swinv2_small_window8_256,4,5,0.006550074660167928,0.5143160020950858
swinv2_small_window8_256,4,6,0.0066947284055086246,0.6289179483195456
swinv2_small_window8_256,4,7,0.0065939834549001335,0.6813677702623118
swinv2_small_window8_256,4,8,0.006568118955358066,0.5649175874435192
