fold,epoch,tr_loss,tr_auc,vl_loss,vl_auc,time_s
5,1,,0.5875377161528901,,0.5,344.6762568950653
5,2,,0.723684875038056,,0.5,343.4822561740875
5,3,,0.6722322932668194,,0.5,343.4349241256714
5,4,,0.7018100686409957,,0.5,321.2239887714386
5,5,,0.7052752929014402,,0.5,318.42080950737
5,6,,0.6853102421296763,,0.5,318.3914361000061
