model,fold,epoch,loss,val_auc
pvt_v2_b5,1,1,0.006476927514349919,0.8580013093901983
pvt_v2_b5,1,2,0.006632443281357161,0.773959077305037
pvt_v2_b5,1,3,0.006576742172946619,0.7627197904975682
pvt_v2_b5,1,4,0.006499725441420524,0.6376964085297419
pvt_v2_b5,1,5,0.006562784046373218,0.7705463728191001
pvt_v2_b5,1,6,0.006531493715614018,0.5466470258136925
pvt_v2_b5,1,7,0.006611286427264428,0.5190563037785261
pvt_v2_b5,1,8,0.0066072682189472,0.6155037326123185
