model,fold,epoch,loss,val_auc
pvt_v2_b5,2,1,0.006044269028024757,0.8203059174282197
pvt_v2_b5,2,2,0.006014217702165228,0.803600362952881
pvt_v2_b5,2,3,0.006201514020329003,0.7860989427853583
pvt_v2_b5,2,4,0.006084569015842507,0.7134654756322129
pvt_v2_b5,2,5,0.006039614085876128,0.7701911602673347
pvt_v2_b5,2,6,0.0060128916321449686,0.5893647562077524
pvt_v2_b5,2,7,0.006393769056497732,0.4997083414349601
pvt_v2_b5,2,8,0.006387868778686997,0.49902780478320047
