fold,epoch,tr_loss,tr_auc,vl_loss,vl_auc,time_s
1,1,,0.5748562543863698,,0.5,363.5746455192566
1,2,,0.5905374831375083,,0.5,345.61491537094116
1,3,,0.5910917239978123,,0.5,323.005957365036
1,4,,0.6114742923588711,,0.5,319.41645789146423
1,5,,0.5878056401222004,,0.5,319.4165675640106
1,6,,0.6217469514896019,,0.5,319.4692475795746
